DATE,SYMBOL,BULLISH,BEARISH
2013-05-15 11:30:00,GLD,0.0,2.61
2013-05-15 11:35:00,GLD,2.14,0.0
2013-05-15 11:40:00,GLD,1.58,0.0
2013-05-15 11:45:00,GLD,1.82,0.0
2013-05-15 11:55:00,GLD,0.89,0.0
2013-05-15 12:00:00,GLD,2.5,0.0
2013-05-15 12:10:00,GLD,2.3,0.0
2013-05-15 12:15:00,GLD,0.22,0.0
2013-05-15 12:35:00,GLD,0.0,0.25
2013-05-15 12:45:00,GLD,0.0,2.8
2013-05-15 13:00:00,GLD,0.475,1.055
2013-05-15 13:05:00,GLD,0.17,0.405
2013-05-15 13:50:00,GLD,0.0,0.11
2013-05-15 13:55:00,GLD,2.11,0.0
2013-05-15 14:00:00,GLD,2.11,2.1
2013-05-15 14:10:00,GLD,0.0,0.04
2013-05-15 14:40:00,GLD,0.0,0.28
2013-05-15 15:00:00,GLD,1.13,0.0
2013-05-15 15:05:00,GLD,1.42,3.26
2013-05-15 15:10:00,GLD,0.0,0.735
2013-05-15 15:30:00,GLD,0.0,2.9
2013-05-15 15:35:00,GLD,0.485,0.87
2013-05-15 15:40:00,GLD,0.54,0.95
2013-05-15 15:55:00,GLD,0.0,1.8
2013-05-15 16:00:00,GLD,0.9,0.0
2013-05-15 16:30:00,GLD,2.18,0.0
2013-05-15 16:50:00,GLD,0.77,0.0
2013-05-15 17:00:00,GLD,0.0,2.8
2013-05-15 17:20:00,GLD,0.0,2.8
2013-05-15 18:05:00,GLD,0.0,2.35
2013-05-15 18:40:00,GLD,1.85,0.0
2013-05-15 19:30:00,GLD,2.11,0.0
2013-05-15 20:00:00,GLD,0.0,2.78
2013-05-15 20:10:00,GLD,0.0,0.83
2013-05-15 20:25:00,GLD,0.0,0.0
2013-05-15 21:25:00,GLD,0.0,2.3
2013-05-15 21:55:00,GLD,2.38,0.0
2013-05-15 22:40:00,GLD,0.0,2.67
2013-05-15 23:10:00,GLD,0.0,0.0
2013-05-15 23:15:00,GLD,2.51,0.0
2013-05-16 01:20:00,GLD,0.0,2.11
2013-05-16 01:25:00,GLD,2.13,0.0
2013-05-16 01:30:00,GLD,2.56,0.0
2013-05-16 03:50:00,GLD,0.0,2.44
2013-05-16 04:50:00,GLD,0.0,1.95
2013-05-16 06:50:00,GLD,0.0,2.225
2013-05-16 07:00:00,GLD,0.95,0.0
2013-05-16 07:15:00,GLD,0.33,0.0
2013-05-16 07:45:00,GLD,0.5,0.0
2013-05-16 07:50:00,GLD,0.01,1.543
2013-05-16 08:05:00,GLD,0.0,1.33
2013-05-16 08:10:00,GLD,1.15,2.11
2013-05-16 08:25:00,GLD,0.0,2.15
2013-05-16 08:30:00,GLD,2.5,0.0
2013-05-16 08:35:00,GLD,0.0,2.11
2013-05-16 08:50:00,GLD,2.11,0.0
2013-05-16 08:55:00,GLD,0.95,1.39
2013-05-16 09:00:00,GLD,1.0,1.72
2013-05-16 09:10:00,GLD,0.93,1.39
2013-05-16 09:20:00,GLD,0.95,0.0
2013-05-16 09:30:00,GLD,2.5,0.0
2013-05-16 09:35:00,GLD,0.0,3.0
2013-05-16 09:40:00,GLD,0.0,1.67
2013-05-16 09:50:00,GLD,0.195,0.0
2013-05-16 10:00:00,GLD,0.0,2.44
2013-05-16 10:05:00,GLD,2.78,0.0
2013-05-16 10:10:00,GLD,0.07,0.0
2013-05-16 10:25:00,GLD,0.0,2.9
